Max_length,Year,Lat,Lon,Mean,Standard Dev,Max T
3E+00,1.987E+03,5.225E+01,-2.5E-01,2.92811401367188E+02,3.36458380383477E-01,2.93068267822266E+02
3E+00,1.987E+03,5.225E+01,0E+00,2.92871643066406E+02,3.58756724319092E-01,2.93226287841797E+02
3E+00,1.987E+03,5.225E+01,2.5E-01,2.92846171061198E+02,3.74396168731107E-01,2.93241912841797E+02
3E+00,1.987E+03,5.225E+01,5E-01,2.92780700683594E+02,4.12557964560147E-01,2.93240386962891E+02
3E+00,1.987E+03,5.225E+01,7.5E-01,2.93486612955729E+02,1.25582852493787E+00,2.94647399902344E+02
3E+00,1.987E+03,5.225E+01,1E+00,2.93503489176432E+02,9.85587664226423E-01,2.94396087646484E+02
3E+00,1.987E+03,5.225E+01,1.25E+00,2.93338643391927E+02,7.53916729432571E-01,2.93975036621094E+02
3E+00,1.987E+03,5.225E+01,1.5E+00,2.92057871500651E+02,4.11514995215575E-01,2.92475067138672E+02
3E+00,1.987E+03,5.2E+01,-1.5E+00,2.92215799967448E+02,7.67509951447697E-01,2.92979827880859E+02
3E+00,1.987E+03,5.2E+01,-1.25E+00,2.92300140380859E+02,6.03176771793055E-01,2.92838409423828E+02
3E+00,1.987E+03,5.2E+01,-1E+00,2.92333964029948E+02,4.96770669459736E-01,2.92709899902344E+02
3E+00,1.987E+03,5.2E+01,-7.5E-01,2.92418060302734E+02,4.24875981278674E-01,2.92683258056641E+02
3E+00,1.987E+03,5.2E+01,-5E-01,2.92519561767578E+02,3.93719229366272E-01,2.92838104248047E+02
3E+00,1.987E+03,5.2E+01,-2.5E-01,2.92566385904948E+02,4.11831683495983E-01,2.92968566894531E+02
3E+00,1.987E+03,5.2E+01,0E+00,2.9269980875651E+02,4.2621360745516E-01,2.93123596191406E+02
3E+00,1.987E+03,5.2E+01,2.5E-01,2.92851684570312E+02,4.20897571226499E-01,2.93296600341797E+02
3E+00,1.987E+03,5.2E+01,5E-01,2.93312489827474E+02,1.27973325775262E+00,2.94534759521484E+02
3E+00,1.987E+03,5.2E+01,7.5E-01,2.93333129882812E+02,9.79094271877166E-01,2.94251068115234E+02
3E+00,1.987E+03,5.2E+01,1E+00,2.92476257324219E+02,6.13119451020637E-01,2.92960388183594E+02
3E+00,1.987E+03,5.2E+01,1.25E+00,2.92316365559896E+02,3.25691110580456E-01,2.92595275878906E+02
3E+00,1.987E+03,5.2E+01,1.5E+00,2.92046051025391E+02,3.23621166125592E-01,2.92303619384766E+02
3E+00,1.987E+03,5.175E+01,-1.5E+00,2.9220405069987E+02,7.35560399763599E-01,2.92883392333984E+02
3E+00,1.987E+03,5.175E+01,-1.25E+00,2.9230268351237E+02,5.73329257147206E-01,2.92734222412109E+02
3E+00,1.987E+03,5.175E+01,-1E+00,2.92296162923177E+02,5.02941915060983E-01,2.92604400634766E+02
3E+00,1.987E+03,5.175E+01,-7.5E-01,2.92380086263021E+02,3.75698076049514E-01,2.92658905029297E+02
3E+00,1.987E+03,5.175E+01,-5E-01,2.92398559570312E+02,3.4234292689668E-01,2.92689025878906E+02
3E+00,1.987E+03,5.175E+01,-2.5E-01,2.92505411783854E+02,3.48368996802197E-01,2.92810272216797E+02
3E+00,1.987E+03,5.175E+01,0E+00,2.9271230061849E+02,3.51988817829681E-01,2.93013732910156E+02
3E+00,1.987E+03,5.175E+01,2.5E-01,2.93366505940755E+02,1.31965969291334E+00,2.94731719970703E+02
3E+00,1.987E+03,5.175E+01,5E-01,2.93501881917318E+02,1.10147064766746E+00,2.94661071777344E+02
3E+00,1.987E+03,5.175E+01,7.5E-01,2.9282920328776E+02,6.69603500349713E-01,2.93525970458984E+02
3E+00,1.987E+03,5.175E+01,1E+00,2.9239023844401E+02,3.54134532023433E-01,2.92654357910156E+02
3E+00,1.987E+03,5.175E+01,1.25E+00,2.91777709960938E+02,3.16316381395699E-01,2.92134399414062E+02
3E+00,1.987E+03,5.175E+01,1.5E+00,2.92275044759115E+02,3.89431082941289E-01,2.92689666748047E+02
2E+00,1.987E+03,5.15E+01,-1.5E+00,2.9276481628418E+02,7.93660897987672E-01,2.93326019287109E+02
2E+00,1.987E+03,5.15E+01,-1.25E+00,2.93007217407227E+02,9.55202687659379E-01,2.93682647705078E+02
3E+00,1.987E+03,5.15E+01,-1E+00,2.92322601318359E+02,4.86930207330276E-01,2.92684173583984E+02
3E+00,1.987E+03,5.15E+01,-7.5E-01,2.92415893554688E+02,3.4221959948763E-01,2.92652923583984E+02
3E+00,1.987E+03,5.15E+01,-5E-01,2.92584116617839E+02,1.08908460410831E+00,2.93838531494141E+02
3E+00,1.987E+03,5.15E+01,-2.5E-01,2.92710032145182E+02,1.15665828309585E+00,2.94041656494141E+02
3E+00,1.987E+03,5.15E+01,0E+00,2.93267710367839E+02,1.29215723698126E+00,2.94689483642578E+02
3E+00,1.987E+03,5.15E+01,2.5E-01,2.93379221598307E+02,1.20756664035117E+00,2.94733825683594E+02
3E+00,1.987E+03,5.15E+01,5E-01,2.93612986246745E+02,1.15538030225794E+00,2.94934906005859E+02
3E+00,1.987E+03,5.15E+01,7.5E-01,2.9199257405599E+02,1.52358092138302E-01,2.92092651367188E+02
3E+00,1.987E+03,5.15E+01,1E+00,2.91906565348307E+02,1.85238293821235E-01,2.92105682373047E+02
3E+00,1.987E+03,5.15E+01,1.25E+00,2.92098236083984E+02,2.46761287080796E-01,2.92368194580078E+02
3E+00,1.987E+03,5.15E+01,1.5E+00,2.91562266031901E+02,2.82856031904174E-01,2.91879425048828E+02
3E+00,1.987E+03,5.125E+01,-1.5E+00,2.92518249511719E+02,9.68985746140184E-01,2.93379150390625E+02
3E+00,1.987E+03,5.125E+01,-1.25E+00,2.92541280110677E+02,9.54479318612292E-01,2.93449462890625E+02
3E+00,1.987E+03,5.125E+01,-1E+00,2.92768056233724E+02,9.65729451863609E-01,2.93801513671875E+02
3E+00,1.987E+03,5.125E+01,-7.5E-01,2.92871002197266E+02,9.47330977948199E-01,2.93933746337891E+02
3E+00,1.987E+03,5.125E+01,-5E-01,2.92990681966146E+02,1.00638124683506E+00,2.94146728515625E+02
3E+00,1.987E+03,5.125E+01,-2.5E-01,2.92745534261068E+02,1.27754605632579E+00,2.94203948974609E+02
3E+00,1.987E+03,5.125E+01,0E+00,2.92832651774089E+02,1.27650634133063E+00,2.94306579589844E+02
3E+00,1.987E+03,5.125E+01,2.5E-01,2.93023834228516E+02,1.28417239422776E+00,2.94499114990234E+02
3E+00,1.987E+03,5.125E+01,5E-01,2.9327577718099E+02,1.28712918650286E+00,2.94728851318359E+02
3E+00,1.987E+03,5.125E+01,7.5E-01,2.93673350016276E+02,1.30792768997322E+00,2.95110198974609E+02
3E+00,1.987E+03,5.125E+01,1E+00,2.93072835286458E+02,1.22487321485119E+00,2.94393737792969E+02
7E+00,1.987E+03,5.125E+01,1.25E+00,2.93158294677734E+02,1.1305731302394E+00,2.95147827148438E+02
7E+00,1.987E+03,5.125E+01,1.5E+00,2.92218353271484E+02,7.6771665330948E-01,2.93545043945312E+02
3E+00,1.987E+03,5.1E+01,-1.5E+00,2.93088205973307E+02,8.49915445670862E-01,2.93937408447266E+02
3E+00,1.987E+03,5.1E+01,-1.25E+00,2.93399617513021E+02,8.66066739151601E-01,2.94326568603516E+02
3E+00,1.987E+03,5.1E+01,-1E+00,2.93195200602214E+02,7.06016258083841E-01,2.93994964599609E+02
3E+00,1.987E+03,5.1E+01,-7.5E-01,2.93143381754557E+02,6.16299970646394E-01,2.9385498046875E+02
3E+00,1.987E+03,5.1E+01,-5E-01,2.93222839355469E+02,5.74566430140919E-01,2.938857421875E+02
3E+00,1.987E+03,5.1E+01,-2.5E-01,2.9327256266276E+02,6.02524888857549E-01,2.93959136962891E+02
3E+00,1.987E+03,5.1E+01,0E+00,2.93354187011719E+02,6.8982040723813E-01,2.94110595703125E+02
3E+00,1.987E+03,5.1E+01,2.5E-01,2.93354827880859E+02,7.4733814786418E-01,2.94115966796875E+02
3E+00,1.987E+03,5.1E+01,5E-01,2.93394215901693E+02,8.36861247826206E-01,2.94235687255859E+02
3E+00,1.987E+03,5.1E+01,7.5E-01,2.93492757161458E+02,9.48341827153501E-01,2.94512939453125E+02
3E+00,1.987E+03,5.1E+01,1E+00,2.92114725748698E+02,2.9543468646724E-01,2.92450866699219E+02
3E+00,1.987E+03,5.1E+01,1.25E+00,2.92242797851562E+02,3.63663796284941E-01,2.925859375E+02
3E+00,1.987E+03,5.1E+01,1.5E+00,2.92488830566406E+02,3.76152398743119E-01,2.92853149414062E+02
3E+00,1.987E+03,5.075E+01,-1.5E+00,2.92599599202474E+02,6.30133123957577E-01,2.93284088134766E+02
3E+00,1.987E+03,5.075E+01,-1.25E+00,2.94301025390625E+02,5.96520131750029E-01,2.94951080322266E+02
3E+00,1.987E+03,5.075E+01,-1E+00,2.92150919596354E+02,5.57994546433255E-01,2.92643188476562E+02
3E+00,1.987E+03,5.075E+01,-7.5E-01,2.91498514811198E+02,4.45648460159095E-01,2.91923248291016E+02
3E+00,1.987E+03,5.075E+01,-5E-01,2.91281565348307E+02,4.51494560127365E-01,2.91771728515625E+02
3E+00,1.987E+03,5.075E+01,-2.5E-01,2.91217681884766E+02,4.89452989369683E-01,2.91752105712891E+02
3E+00,1.987E+03,5.075E+01,0E+00,2.91256683349609E+02,5.41411963896442E-01,2.91820220947266E+02
3E+00,1.987E+03,5.075E+01,2.5E-01,2.91430755615234E+02,4.82427376935836E-01,2.91849761962891E+02
3E+00,1.987E+03,5.075E+01,5E-01,2.91607788085938E+02,4.58229369235516E-01,2.91923095703125E+02
3E+00,1.987E+03,5.075E+01,7.5E-01,2.91808603922526E+02,4.28721773550836E-01,2.92112060546875E+02
3E+00,1.987E+03,5.075E+01,1E+00,2.91845194498698E+02,3.03003893108853E-01,2.92108062744141E+02
3E+00,1.987E+03,5.075E+01,1.25E+00,2.9205034383138E+02,2.62965138797403E-01,2.9230517578125E+02
3E+00,1.987E+03,5.075E+01,1.5E+00,2.92254119873047E+02,7.76312636012365E-01,2.93100921630859E+02
3E+00,1.987E+03,5.05E+01,-1.5E+00,2.90997212727865E+02,4.69392507350302E-01,2.91536041259766E+02
3E+00,1.987E+03,5.05E+01,-1.25E+00,2.91474426269531E+02,6.95787117137925E-01,2.92181549072266E+02
3E+00,1.987E+03,5.05E+01,-1E+00,2.91112559000651E+02,5.44729879468792E-01,2.91729736328125E+02
3E+00,1.987E+03,5.05E+01,-7.5E-01,2.91078002929688E+02,6.28215437784919E-01,2.91801422119141E+02
3E+00,1.987E+03,5.05E+01,-5E-01,2.91148529052734E+02,7.22048283989804E-01,2.9197998046875E+02
3E+00,1.987E+03,5.05E+01,-2.5E-01,2.9113188680013E+02,7.35888568334053E-01,2.91978118896484E+02
4E+00,1.987E+03,5.05E+01,0E+00,2.91068374633789E+02,7.05447613748721E-01,2.92066497802734E+02
3E+00,1.987E+03,5.05E+01,2.5E-01,2.91409983317057E+02,5.92441517232909E-01,2.92043609619141E+02
3E+00,1.987E+03,5.05E+01,5E-01,2.9157573445638E+02,5.29495488213627E-01,2.92102874755859E+02
3E+00,1.987E+03,5.05E+01,7.5E-01,2.91643056233724E+02,4.95422303439172E-01,2.92213134765625E+02
3E+00,1.987E+03,5.05E+01,1E+00,2.91970092773438E+02,4.09445683004624E-01,2.9244287109375E+02
3E+00,1.987E+03,5.05E+01,1.25E+00,2.92345672607422E+02,3.09481544884594E-01,2.92702789306641E+02
3E+00,1.987E+03,5.05E+01,1.5E+00,2.94006510416667E+02,1.09485265987893E+00,2.94958526611328E+02
4E+00,1.987E+03,5.025E+01,-1.5E+00,2.90627326965332E+02,5.53449619743495E-01,2.91450927734375E+02
3E+00,1.987E+03,5.025E+01,-1.25E+00,2.90898661295573E+02,5.5579055353165E-01,2.91529296875E+02
4E+00,1.987E+03,5.025E+01,-1E+00,2.90905448913574E+02,6.19653555184643E-01,2.91804779052734E+02
4E+00,1.987E+03,5.025E+01,-7.5E-01,2.90908134460449E+02,6.83629501577266E-01,2.91918060302734E+02
4E+00,1.987E+03,5.025E+01,-5E-01,2.91083686828613E+02,7.35763292427223E-01,2.92146881103516E+02
4E+00,1.987E+03,5.025E+01,-2.5E-01,2.91166618347168E+02,7.89964911087641E-01,2.92301025390625E+02
3E+00,1.987E+03,5.025E+01,0E+00,2.9148984781901E+02,7.9714676272177E-01,2.92401123046875E+02
3E+00,1.987E+03,5.025E+01,2.5E-01,2.91696868896484E+02,7.29371427271476E-01,2.92524566650391E+02
3E+00,1.987E+03,5.025E+01,5E-01,2.91999145507812E+02,6.73193799557773E-01,2.92769378662109E+02
3E+00,1.987E+03,5.025E+01,7.5E-01,2.92296844482422E+02,5.58342113369495E-01,2.92941558837891E+02
3E+00,1.987E+03,5.025E+01,1E+00,2.92597422281901E+02,4.55247002825223E-01,2.93121429443359E+02
3E+00,1.987E+03,5.025E+01,1.25E+00,2.92877695719401E+02,1.89134817866745E-01,2.93088714599609E+02
3E+00,1.987E+03,5.025E+01,1.5E+00,2.9413515218099E+02,1.0259544122959E+00,2.95110626220703E+02
3E+00,1.987E+03,5E+01,-1.5E+00,2.90394724527995E+02,1.22982088825332E-01,2.90534088134766E+02
2E+00,1.987E+03,5E+01,-1.25E+00,2.90995635986328E+02,4.08450840890472E-01,2.91284454345703E+02
3E+00,1.987E+03,5E+01,-1E+00,2.91017405192057E+02,7.54414022578641E-01,2.91887054443359E+02
4E+00,1.987E+03,5E+01,-7.5E-01,2.91056587219238E+02,7.72217123057879E-01,2.92183502197266E+02
4E+00,1.987E+03,5E+01,-5E-01,2.91312004089355E+02,8.26198986777599E-01,2.92510986328125E+02
4E+00,1.987E+03,5E+01,-2.5E-01,2.91395393371582E+02,8.87546602869897E-01,2.92666168212891E+02
3E+00,1.987E+03,5E+01,0E+00,2.91817749023438E+02,9.8102226866377E-01,2.92948333740234E+02
4E+00,1.987E+03,5E+01,2.5E-01,2.92026679992676E+02,9.43374459708455E-01,2.93227935791016E+02
3E+00,1.987E+03,5E+01,5E-01,2.92680206298828E+02,7.14335153829291E-01,2.93473968505859E+02
3E+00,1.987E+03,5E+01,7.5E-01,2.9386708577474E+02,9.05407512088555E-01,2.94591400146484E+02
3E+00,1.987E+03,5E+01,1E+00,2.94281178792318E+02,1.02109222303153E+00,2.95054321289062E+02
3E+00,1.987E+03,5E+01,1.25E+00,2.94410573323568E+02,1.05252450164413E+00,2.95457153320312E+02
3E+00,1.987E+03,5E+01,1.5E+00,2.93878733317057E+02,9.23581034525968E-01,2.94842926025391E+02
2E+00,1.988E+03,5.3E+01,-1.5E+00,2.92031616210938E+02,7.49272511485574E-01,2.92561431884766E+02
2E+00,1.988E+03,5.3E+01,-1.25E+00,2.92035400390625E+02,7.33692338877643E-01,2.9255419921875E+02
1E+00,1.988E+03,5.3E+01,-1E+00,2.92427581787109E+02,0E+00,2.92427581787109E+02
1E+00,1.988E+03,5.3E+01,-7.5E-01,2.92204193115234E+02,0E+00,2.92204193115234E+02
1E+00,1.988E+03,5.3E+01,-5E-01,2.918154296875E+02,0E+00,2.918154296875E+02
0E+00,1.988E+03,5.3E+01,-2.5E-01,0E+00,0E+00,0E+00
1E+00,1.988E+03,5.3E+01,0E+00,2.9181982421875E+02,0E+00,2.9181982421875E+02
1E+00,1.988E+03,5.3E+01,2.5E-01,2.91141357421875E+02,0E+00,2.91141357421875E+02
2E+00,1.988E+03,5.3E+01,5E-01,2.90592651367188E+02,3.25716240088798E-01,2.90822967529297E+02
2E+00,1.988E+03,5.3E+01,7.5E-01,2.90481857299805E+02,3.56855006118223E-01,2.90734191894531E+02
2E+00,1.988E+03,5.3E+01,1E+00,2.90431976318359E+02,3.62012431676804E-01,2.90687957763672E+02
2E+00,1.988E+03,5.3E+01,1.25E+00,2.905185546875E+02,3.12768728226252E-01,2.90739715576172E+02
2E+00,1.988E+03,5.3E+01,1.5E+00,2.90522109985352E+02,1.76107740517072E-01,2.90646636962891E+02
2E+00,1.988E+03,5.275E+01,-1.5E+00,2.92490234375E+02,6.46210317059703E-01,2.92947174072266E+02
2E+00,1.988E+03,5.275E+01,-1.25E+00,2.92451126098633E+02,6.44332927839634E-01,2.9290673828125E+02
2E+00,1.988E+03,5.275E+01,-1E+00,2.92169845581055E+02,6.904260700703E-01,2.92658050537109E+02
1E+00,1.988E+03,5.275E+01,-7.5E-01,2.92454833984375E+02,0E+00,2.92454833984375E+02
1E+00,1.988E+03,5.275E+01,-5E-01,2.92246185302734E+02,0E+00,2.92246185302734E+02
1E+00,1.988E+03,5.275E+01,-2.5E-01,2.92230712890625E+02,0E+00,2.92230712890625E+02
1E+00,1.988E+03,5.275E+01,0E+00,2.92432220458984E+02,0E+00,2.92432220458984E+02
1E+00,1.988E+03,5.275E+01,2.5E-01,2.9202392578125E+02,0E+00,2.9202392578125E+02
1E+00,1.988E+03,5.275E+01,5E-01,2.91761138916016E+02,0E+00,2.91761138916016E+02
1E+00,1.988E+03,5.275E+01,7.5E-01,2.91743560791016E+02,0E+00,2.91743560791016E+02
1E+00,1.988E+03,5.275E+01,1E+00,2.9177734375E+02,0E+00,2.9177734375E+02
1E+00,1.988E+03,5.275E+01,1.25E+00,2.91855621337891E+02,0E+00,2.91855621337891E+02
1E+00,1.988E+03,5.275E+01,1.5E+00,2.91654937744141E+02,0E+00,2.91654937744141E+02
2E+00,1.988E+03,5.25E+01,-1.5E+00,2.92704345703125E+02,6.93641368849499E-01,2.9319482421875E+02
2E+00,1.988E+03,5.25E+01,-1.25E+00,2.92464477539062E+02,7.64593733856255E-01,2.93005126953125E+02
2E+00,1.988E+03,5.25E+01,-1E+00,2.922939453125E+02,8.4383250645504E-01,2.92890625E+02
1E+00,1.988E+03,5.25E+01,-7.5E-01,2.92759674072266E+02,0E+00,2.92759674072266E+02
1E+00,1.988E+03,5.25E+01,-5E-01,2.92833648681641E+02,0E+00,2.92833648681641E+02
1E+00,1.988E+03,5.25E+01,-2.5E-01,2.929345703125E+02,0E+00,2.929345703125E+02
1E+00,1.988E+03,5.25E+01,0E+00,2.92805511474609E+02,0E+00,2.92805511474609E+02
1E+00,1.988E+03,5.25E+01,2.5E-01,2.92489166259766E+02,0E+00,2.92489166259766E+02
1E+00,1.988E+03,5.25E+01,5E-01,2.92098480224609E+02,0E+00,2.92098480224609E+02
1E+00,1.988E+03,5.25E+01,7.5E-01,2.92001953125E+02,0E+00,2.92001953125E+02
1E+00,1.988E+03,5.25E+01,1E+00,2.92034912109375E+02,0E+00,2.92034912109375E+02
1E+00,1.988E+03,5.25E+01,1.25E+00,2.92108795166016E+02,0E+00,2.92108795166016E+02
1E+00,1.988E+03,5.25E+01,1.5E+00,2.91683685302734E+02,0E+00,2.91683685302734E+02
2E+00,1.988E+03,5.225E+01,-1.5E+00,2.92731567382812E+02,7.61356855890618E-01,2.93269927978516E+02
2E+00,1.988E+03,5.225E+01,-1.25E+00,2.92539016723633E+02,8.46875171742739E-01,2.93137847900391E+02
2E+00,1.988E+03,5.225E+01,-1E+00,2.92388107299805E+02,8.71561761027328E-01,2.9300439453125E+02
2E+00,1.988E+03,5.225E+01,-7.5E-01,2.92338455200195E+02,9.99094752873412E-01,2.93044921875E+02
1E+00,1.988E+03,5.225E+01,-5E-01,2.93183685302734E+02,0E+00,2.93183685302734E+02
1E+00,1.988E+03,5.225E+01,-2.5E-01,2.93094818115234E+02,0E+00,2.93094818115234E+02
1E+00,1.988E+03,5.225E+01,0E+00,2.92806732177734E+02,0E+00,2.92806732177734E+02
1E+00,1.988E+03,5.225E+01,2.5E-01,2.92520599365234E+02,0E+00,2.92520599365234E+02
1E+00,1.988E+03,5.225E+01,5E-01,2.91945709228516E+02,0E+00,2.91945709228516E+02
1E+00,1.988E+03,5.225E+01,7.5E-01,2.91922943115234E+02,0E+00,2.91922943115234E+02
1E+00,1.988E+03,5.225E+01,1E+00,2.9197412109375E+02,0E+00,2.9197412109375E+02
1E+00,1.988E+03,5.225E+01,1.25E+00,2.92028167724609E+02,0E+00,2.92028167724609E+02
1E+00,1.988E+03,5.225E+01,1.5E+00,2.91582366943359E+02,0E+00,2.91582366943359E+02
2E+00,1.988E+03,5.2E+01,-1.5E+00,2.92508422851562E+02,8.12456369374802E-01,2.93082916259766E+02
2E+00,1.988E+03,5.2E+01,-1.25E+00,2.92497955322266E+02,8.05507871341902E-01,2.93067535400391E+02
2E+00,1.988E+03,5.2E+01,-1E+00,2.92359497070312E+02,7.8405816002295E-01,2.92913909912109E+02
2E+00,1.988E+03,5.2E+01,-7.5E-01,2.92335815429688E+02,8.83149784144307E-01,2.92960296630859E+02
1E+00,1.988E+03,5.2E+01,-5E-01,2.92938720703125E+02,0E+00,2.92938720703125E+02
1E+00,1.988E+03,5.2E+01,-2.5E-01,2.92660308837891E+02,0E+00,2.92660308837891E+02
1E+00,1.988E+03,5.2E+01,0E+00,2.92491943359375E+02,0E+00,2.92491943359375E+02
1E+00,1.988E+03,5.2E+01,2.5E-01,2.92262054443359E+02,0E+00,2.92262054443359E+02
1E+00,1.988E+03,5.2E+01,5E-01,2.919560546875E+02,0E+00,2.919560546875E+02
1E+00,1.988E+03,5.2E+01,7.5E-01,2.92455718994141E+02,0E+00,2.92455718994141E+02
1E+00,1.988E+03,5.2E+01,1E+00,2.91687744140625E+02,0E+00,2.91687744140625E+02
1E+00,1.988E+03,5.2E+01,1.25E+00,2.91618560791016E+02,0E+00,2.91618560791016E+02
1E+00,1.988E+03,5.2E+01,1.5E+00,2.91477142333984E+02,0E+00,2.91477142333984E+02
2E+00,1.988E+03,5.175E+01,-1.5E+00,2.92341552734375E+02,7.62220023348121E-01,2.92880523681641E+02
2E+00,1.988E+03,5.175E+01,-1.25E+00,2.92374267578125E+02,7.55789425789723E-01,2.9290869140625E+02
2E+00,1.988E+03,5.175E+01,-1E+00,2.92300567626953E+02,7.3282917142014E-01,2.92818756103516E+02
2E+00,1.988E+03,5.175E+01,-7.5E-01,2.92249465942383E+02,6.54216195228045E-01,2.92712066650391E+02
1E+00,1.988E+03,5.175E+01,-5E-01,2.92485992431641E+02,0E+00,2.92485992431641E+02
1E+00,1.988E+03,5.175E+01,-2.5E-01,2.92312255859375E+02,0E+00,2.92312255859375E+02
1E+00,1.988E+03,5.175E+01,0E+00,2.92147613525391E+02,0E+00,2.92147613525391E+02
0E+00,1.988E+03,5.175E+01,2.5E-01,0E+00,0E+00,0E+00
1E+00,1.988E+03,5.175E+01,5E-01,2.92383453369141E+02,0E+00,2.92383453369141E+02
1E+00,1.988E+03,5.175E+01,7.5E-01,2.92533752441406E+02,0E+00,2.92533752441406E+02
1E+00,1.988E+03,5.175E+01,1E+00,2.92582916259766E+02,0E+00,2.92582916259766E+02
1E+00,1.988E+03,5.175E+01,1.25E+00,2.92178375244141E+02,0E+00,2.92178375244141E+02
1E+00,1.988E+03,5.175E+01,1.5E+00,2.91904846191406E+02,0E+00,2.91904846191406E+02
2E+00,1.988E+03,5.15E+01,-1.5E+00,2.92317428588867E+02,8.30777098660306E-01,2.92904876708984E+02
2E+00,1.988E+03,5.15E+01,-1.25E+00,2.92266799926758E+02,7.13256849321257E-01,2.92771148681641E+02
2E+00,1.988E+03,5.15E+01,-1E+00,2.92275436401367E+02,6.19128438080543E-01,2.92713226318359E+02
2E+00,1.988E+03,5.15E+01,-7.5E-01,2.92228729248047E+02,5.34991190160427E-01,2.92607025146484E+02
1E+00,1.988E+03,5.15E+01,-5E-01,2.92451416015625E+02,0E+00,2.92451416015625E+02
1E+00,1.988E+03,5.15E+01,-2.5E-01,2.92294769287109E+02,0E+00,2.92294769287109E+02
1E+00,1.988E+03,5.15E+01,0E+00,2.92109130859375E+02,0E+00,2.92109130859375E+02
1E+00,1.988E+03,5.15E+01,2.5E-01,2.92194488525391E+02,0E+00,2.92194488525391E+02
1E+00,1.988E+03,5.15E+01,5E-01,2.92710601806641E+02,0E+00,2.92710601806641E+02
1E+00,1.988E+03,5.15E+01,7.5E-01,2.92381652832031E+02,0E+00,2.92381652832031E+02
1E+00,1.988E+03,5.15E+01,1E+00,2.92485168457031E+02,0E+00,2.92485168457031E+02
1E+00,1.988E+03,5.15E+01,1.25E+00,2.92613342285156E+02,0E+00,2.92613342285156E+02
1E+00,1.988E+03,5.15E+01,1.5E+00,2.92065582275391E+02,0E+00,2.92065582275391E+02
2E+00,1.988E+03,5.125E+01,-1.5E+00,2.9230810546875E+02,8.96874146718606E-01,2.92942291259766E+02
2E+00,1.988E+03,5.125E+01,-1.25E+00,2.92299224853516E+02,7.71326440024779E-01,2.92844635009766E+02
2E+00,1.988E+03,5.125E+01,-1E+00,2.92334594726562E+02,6.80564381868327E-01,2.92815826416016E+02
2E+00,1.988E+03,5.125E+01,-7.5E-01,2.92330230712891E+02,6.1353942879321E-01,2.92764068603516E+02
2E+00,1.988E+03,5.125E+01,-5E-01,2.92366455078125E+02,4.36417466513572E-01,2.92675048828125E+02
2E+00,1.988E+03,5.125E+01,-2.5E-01,2.92311920166016E+02,2.87262129857035E-01,2.92515045166016E+02
2E+00,1.988E+03,5.125E+01,0E+00,2.92260131835938E+02,1.21836086626564E-01,2.92346282958984E+02
2E+00,1.988E+03,5.125E+01,2.5E-01,2.92011810302734E+02,8.25188089372973E-02,2.92070159912109E+02
1E+00,1.988E+03,5.125E+01,5E-01,2.9186865234375E+02,0E+00,2.9186865234375E+02
1E+00,1.988E+03,5.125E+01,7.5E-01,2.92193389892578E+02,0E+00,2.92193389892578E+02
1E+00,1.988E+03,5.125E+01,1E+00,2.93212493896484E+02,0E+00,2.93212493896484E+02
1E+00,1.988E+03,5.125E+01,1.25E+00,2.91861419677734E+02,0E+00,2.91861419677734E+02
1E+00,1.988E+03,5.125E+01,1.5E+00,2.92136291503906E+02,0E+00,2.92136291503906E+02
2E+00,1.988E+03,5.1E+01,-1.5E+00,2.92408569335938E+02,1.09984797435046E+00,2.93186279296875E+02
2E+00,1.988E+03,5.1E+01,-1.25E+00,2.9266162109375E+02,1.00714378941463E+00,2.93373779296875E+02
2E+00,1.988E+03,5.1E+01,-1E+00,2.92402740478516E+02,9.9367837707758E-01,2.93105377197266E+02
2E+00,1.988E+03,5.1E+01,-7.5E-01,2.92299041748047E+02,9.83493001079043E-01,2.92994476318359E+02
2E+00,1.988E+03,5.1E+01,-5E-01,2.92403167724609E+02,9.40161994712387E-01,2.93067962646484E+02
2E+00,1.988E+03,5.1E+01,-2.5E-01,2.9249755859375E+02,7.6187475636512E-01,2.93036285400391E+02
2E+00,1.988E+03,5.1E+01,0E+00,2.92612258911133E+02,4.96558659115101E-01,2.9296337890625E+02
2E+00,1.988E+03,5.1E+01,2.5E-01,2.92584838867188E+02,3.20450918598029E-01,2.92811431884766E+02
2E+00,1.988E+03,5.1E+01,5E-01,2.92558319091797E+02,2.14928696918274E-01,2.92710296630859E+02
2E+00,1.988E+03,5.1E+01,7.5E-01,2.92498626708984E+02,2.75868319417994E-01,2.92693695068359E+02
1E+00,1.988E+03,5.1E+01,1E+00,2.91711090087891E+02,0E+00,2.91711090087891E+02
1E+00,1.988E+03,5.1E+01,1.25E+00,2.91431121826172E+02,0E+00,2.91431121826172E+02
1E+00,1.988E+03,5.1E+01,1.5E+00,2.91733612060547E+02,0E+00,2.91733612060547E+02
1E+00,1.988E+03,5.075E+01,-1.5E+00,2.92591796875E+02,0E+00,2.92591796875E+02
1E+00,1.988E+03,5.075E+01,-1.25E+00,2.92263519287109E+02,0E+00,2.92263519287109E+02
1E+00,1.988E+03,5.075E+01,-1E+00,2.92181640625E+02,0E+00,2.92181640625E+02
1E+00,1.988E+03,5.075E+01,-7.5E-01,2.91223297119141E+02,0E+00,2.91223297119141E+02
